"","Sample_ID","taxon","taxonomic_level","assigned_taxon_class","reads","PCR_replicate","vial_id","collection_year","ReadsPerSample","read_prop","mid_latitude","mid_longitude","lme","Diatom_Indicator_percWT","Total_FA_Conc_WWT","gear_temperature"
"828","e02815-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"829","e02815-2-18S","Esquamula lacrimiformis","species","Imbricatea",266,2,"162-2",2022,5327.8662142,0.049926178568645,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"830","e02815-2-18S","Gastropoda","class","Gastropoda",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"831","e02815-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"832","e02815-2-18S","Mammalia","class","Mammalia",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"833","e02815-2-18S","Mataza hastifera","species","Thecofilosea",135,2,"162-2",2022,5327.8662142,0.0253384740855905,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"834","e02815-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"835","e02815-2-18S","Polychaeta","class","Polychaeta",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"836","e02815-2-18S","Schizoporaceae","family","Fungi",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"837","e02815-2-18S","Strombidium biarmatum","species","Spirotrichea",563,2,"162-2",2022,5327.8662142,0.105670821556944,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"838","e02815-2-18S","Thaumatomonadida","order","Imbricatea",245,2,"162-2",2022,5327.8662142,0.045984638155331,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"839","e02815-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"840","e02815-2-18S","Tremellales","order","Fungi",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"841","e02815-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-2",2022,5327.8662142,0,62.33188,-173.16956,"NBS",1.711663595,95.82890144,-1.3
"842","e02816-1-18S","Actinopteri","class","Actinopteri",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"843","e02816-1-18S","Agaricales","order","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"844","e02816-1-18S","Agaricomycetes","class","Fungi",9,1,"162-185",2022,731.573543,0.0123022491533705,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"845","e02816-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"846","e02816-1-18S","Ascomycota","phylum","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"847","e02816-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"848","e02816-1-18S","Auranticordis quadriverberis","species","Imbricatea",65,1,"162-185",2022,731.573543,0.0888495772187869,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"849","e02816-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"850","e02816-1-18S","Cercozoa","phylum","Imbricatea",35,1,"162-185",2022,731.573543,0.0478420800408852,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"851","e02816-1-18S","Chaetoceros","genus","Bacillariophyceae",155.573543,1,"162-185",2022,731.573543,0.212656054184289,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"852","e02816-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"853","e02816-1-18S","Curvibasidium","genus","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"854","e02816-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"855","e02816-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"856","e02816-1-18S","Dichomitus squalens","species","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"857","e02816-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"858","e02816-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"859","e02816-1-18S","Gastropoda","class","Gastropoda",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"860","e02816-1-18S","Mamiellaceae","family","Mamiellophyceae",2,1,"162-185",2022,731.573543,0.00273383314519344,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"861","e02816-1-18S","Mammalia","class","Mammalia",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"862","e02816-1-18S","Mataza hastifera","species","Thecofilosea",19,1,"162-185",2022,731.573543,0.0259714148793377,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"863","e02816-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"864","e02816-1-18S","Polychaeta","class","Polychaeta",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"865","e02816-1-18S","Schizoporaceae","family","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"866","e02816-1-18S","Strombidium biarmatum","species","Spirotrichea",232,1,"162-185",2022,731.573543,0.317124644842439,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"867","e02816-1-18S","Thaumatomonadida","order","Imbricatea",214,1,"162-185",2022,731.573543,0.292520146535698,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"868","e02816-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"869","e02816-1-18S","Tremellales","order","Fungi",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"870","e02816-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-185",2022,731.573543,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"871","e02816-2-18S","Actinopteri","class","Actinopteri",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"872","e02816-2-18S","Agaricales","order","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"873","e02816-2-18S","Agaricomycetes","class","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"874","e02816-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"875","e02816-2-18S","Ascomycota","phylum","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"876","e02816-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"877","e02816-2-18S","Auranticordis quadriverberis","species","Imbricatea",34,2,"162-185",2022,274.48548921,0.123868114477949,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"878","e02816-2-18S","Basidiomycota","phylum","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"879","e02816-2-18S","Cercozoa","phylum","Imbricatea",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"880","e02816-2-18S","Chaetoceros","genus","Bacillariophyceae",42.48548921,2,"162-185",2022,274.48548921,0.15478227767988,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"881","e02816-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"882","e02816-2-18S","Curvibasidium","genus","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"883","e02816-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"884","e02816-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"885","e02816-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"886","e02816-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"887","e02816-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"888","e02816-2-18S","Gastropoda","class","Gastropoda",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"889","e02816-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"890","e02816-2-18S","Mammalia","class","Mammalia",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"891","e02816-2-18S","Mataza hastifera","species","Thecofilosea",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"892","e02816-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"893","e02816-2-18S","Polychaeta","class","Polychaeta",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"894","e02816-2-18S","Schizoporaceae","family","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"895","e02816-2-18S","Strombidium biarmatum","species","Spirotrichea",85,2,"162-185",2022,274.48548921,0.309670286194871,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"896","e02816-2-18S","Thaumatomonadida","order","Imbricatea",113,2,"162-185",2022,274.48548921,0.4116793216473,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"897","e02816-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"898","e02816-2-18S","Tremellales","order","Fungi",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"899","e02816-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-185",2022,274.48548921,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"900","e02817-1-18S","Actinopteri","class","Actinopteri",19266,1,"162-8",2022,19717.2529414,0.97711380268128,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"901","e02817-1-18S","Agaricales","order","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"902","e02817-1-18S","Agaricomycetes","class","Fungi",72,1,"162-8",2022,19717.2529414,0.00365162430151833,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"903","e02817-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"904","e02817-1-18S","Ascomycota","phylum","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"905","e02817-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"906","e02817-1-18S","Auranticordis quadriverberis","species","Imbricatea",44,1,"162-8",2022,19717.2529414,0.0022315481842612,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"907","e02817-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"908","e02817-1-18S","Cercozoa","phylum","Imbricatea",36,1,"162-8",2022,19717.2529414,0.00182581215075916,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"909","e02817-1-18S","Chaetoceros","genus","Bacillariophyceae",146.2529414,1,"162-8",2022,19717.2529414,0.00741751104145522,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"910","e02817-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",23,1,"162-8",2022,19717.2529414,0.00116649109631836,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"911","e02817-1-18S","Curvibasidium","genus","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"912","e02817-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"913","e02817-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"914","e02817-1-18S","Dichomitus squalens","species","Fungi",18,1,"162-8",2022,19717.2529414,0.000912906075379582,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"915","e02817-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"916","e02817-1-18S","Esquamula lacrimiformis","species","Imbricatea",31,1,"162-8",2022,19717.2529414,0.00157222712982039,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"917","e02817-1-18S","Gastropoda","class","Gastropoda",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"918","e02817-1-18S","Mamiellaceae","family","Mamiellophyceae",60,1,"162-8",2022,19717.2529414,0.00304302025126527,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"919","e02817-1-18S","Mammalia","class","Mammalia",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"920","e02817-1-18S","Mataza hastifera","species","Thecofilosea",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"921","e02817-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"922","e02817-1-18S","Polychaeta","class","Polychaeta",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"923","e02817-1-18S","Schizoporaceae","family","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"924","e02817-1-18S","Strombidium biarmatum","species","Spirotrichea",21,1,"162-8",2022,19717.2529414,0.00106505708794285,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"925","e02817-1-18S","Thaumatomonadida","order","Imbricatea",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"926","e02817-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"927","e02817-1-18S","Tremellales","order","Fungi",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"928","e02817-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-8",2022,19717.2529414,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"929","e02817-2-18S","Actinopteri","class","Actinopteri",20505,2,"162-8",2022,20940.0485967,0.979224088488097,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"930","e02817-2-18S","Agaricales","order","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"931","e02817-2-18S","Agaricomycetes","class","Fungi",57,2,"162-8",2022,20940.0485967,0.0027220567200108,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"932","e02817-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"933","e02817-2-18S","Ascomycota","phylum","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"934","e02817-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"935","e02817-2-18S","Auranticordis quadriverberis","species","Imbricatea",62,2,"162-8",2022,20940.0485967,0.00296083362527491,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"936","e02817-2-18S","Basidiomycota","phylum","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"937","e02817-2-18S","Cercozoa","phylum","Imbricatea",29,2,"162-8",2022,20940.0485967,0.00138490605053181,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"938","e02817-2-18S","Chaetoceros","genus","Bacillariophyceae",128.0485967,2,"162-8",2022,20940.0485967,0.00611500952868751,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"939","e02817-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",40,2,"162-8",2022,20940.0485967,0.00191021524211284,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"940","e02817-2-18S","Curvibasidium","genus","Fungi",10,2,"162-8",2022,20940.0485967,0.000477553810528211,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"941","e02817-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"942","e02817-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"943","e02817-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"944","e02817-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"945","e02817-2-18S","Esquamula lacrimiformis","species","Imbricatea",36,2,"162-8",2022,20940.0485967,0.00171919371790156,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"946","e02817-2-18S","Gastropoda","class","Gastropoda",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"947","e02817-2-18S","Mamiellaceae","family","Mamiellophyceae",55,2,"162-8",2022,20940.0485967,0.00262654595790516,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"948","e02817-2-18S","Mammalia","class","Mammalia",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"949","e02817-2-18S","Mataza hastifera","species","Thecofilosea",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"950","e02817-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"951","e02817-2-18S","Polychaeta","class","Polychaeta",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"952","e02817-2-18S","Schizoporaceae","family","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"953","e02817-2-18S","Strombidium biarmatum","species","Spirotrichea",18,2,"162-8",2022,20940.0485967,0.00085959685895078,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"954","e02817-2-18S","Thaumatomonadida","order","Imbricatea",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"955","e02817-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"956","e02817-2-18S","Tremellales","order","Fungi",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"957","e02817-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-8",2022,20940.0485967,0,62.33188,-173.16956,"NBS",1.305075963,61.12922471,-1.3
"958","e02818-1-18S","Actinopteri","class","Actinopteri",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"959","e02818-1-18S","Agaricales","order","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"960","e02818-1-18S","Agaricomycetes","class","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"961","e02818-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"962","e02818-1-18S","Ascomycota","phylum","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"963","e02818-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"964","e02818-1-18S","Auranticordis quadriverberis","species","Imbricatea",13,1,"162-15",2022,364.16062477,0.035698532778525,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"965","e02818-1-18S","Basidiomycota","phylum","Fungi",18,1,"162-15",2022,364.16062477,0.0494287376933423,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"966","e02818-1-18S","Cercozoa","phylum","Imbricatea",106,1,"162-15",2022,364.16062477,0.291080344194127,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"967","e02818-1-18S","Chaetoceros","genus","Bacillariophyceae",58.16062477,1,"162-15",2022,364.16062477,0.15971145921318,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"968","e02818-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"969","e02818-1-18S","Curvibasidium","genus","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"970","e02818-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"971","e02818-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"972","e02818-1-18S","Dichomitus squalens","species","Fungi",62,1,"162-15",2022,364.16062477,0.170254540943735,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"973","e02818-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"974","e02818-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"975","e02818-1-18S","Gastropoda","class","Gastropoda",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"976","e02818-1-18S","Mamiellaceae","family","Mamiellophyceae",62,1,"162-15",2022,364.16062477,0.170254540943735,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"977","e02818-1-18S","Mammalia","class","Mammalia",21,1,"162-15",2022,364.16062477,0.0576668606422327,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"978","e02818-1-18S","Mataza hastifera","species","Thecofilosea",24,1,"162-15",2022,364.16062477,0.0659049835911231,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"979","e02818-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"980","e02818-1-18S","Polychaeta","class","Polychaeta",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"981","e02818-1-18S","Schizoporaceae","family","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"982","e02818-1-18S","Strombidium biarmatum","species","Spirotrichea",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"983","e02818-1-18S","Thaumatomonadida","order","Imbricatea",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"984","e02818-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"985","e02818-1-18S","Tremellales","order","Fungi",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"986","e02818-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-15",2022,364.16062477,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"987","e02818-2-18S","Actinopteri","class","Actinopteri",0,2,"162-15",2022,335.49858473,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
"988","e02818-2-18S","Agaricales","order","Fungi",0,2,"162-15",2022,335.49858473,0,62.33338,-173.84636,"NBS",1.720304745,61.83310822,-1.3
